name	len	score	pvalue
TRINITY_DN2458_c0_g2_i1 len=2905 path=[0:0-1130 1:1131-1202 2:1203-2779 4:2780-2904]	2905	0.3004623353481293	0.11913664174031272
TRINITY_DN2464_c0_g1_i1 len=233 path=[0:0-232]	233	0.2989750802516937	0.39203950405963894
TRINITY_DN2464_c0_g2_i1 len=796 path=[0:0-795]	796	0.7775046229362488	0.05301134546275565
TRINITY_DN2451_c0_g1_i3 len=1156 path=[1:0-138 2:139-853 4:854-1155]	1156	0.825135350227356	0.023377898632827254
TRINITY_DN2451_c0_g1_i2 len=1122 path=[0:0-85 2:86-800 3:801-819 4:820-1121]	1122	0.890596866607666	0.01843039504494297
TRINITY_DN2451_c0_g1_i4 len=1175 path=[1:0-138 2:139-853 3:854-872 4:873-1174]	1175	0.8611649870872498	0.02075307802704132
TRINITY_DN2450_c0_g2_i8 len=662 path=[1:0-181 4:182-224 5:225-323 6:324-324 8:325-411 9:412-537 17:538-550 18:551-661]	662	0.632459282875061	0.08376451109145985
TRINITY_DN2450_c0_g2_i5 len=455 path=[2:0-102 8:103-189 10:190-199 11:200-261 12:262-285 13:286-328 16:329-343 18:344-454]	455	0.5762303471565247	0.10040244397348605
TRINITY_DN2450_c0_g2_i3 len=440 path=[2:0-102 8:103-189 9:190-315 17:316-328 18:329-439]	440	0.21812018752098083	0.32355029986021555
TRINITY_DN2450_c0_g2_i6 len=495 path=[1:0-181 3:182-322 5:323-421 7:422-443 12:444-467 14:468-494]	495	0.9238387942314148	0.020488569238400145
TRINITY_DN2450_c0_g2_i1 len=308 path=[0:0-52 11:53-114 12:115-138 13:139-181 15:182-183 17:184-196 18:197-307]	308	0.9548648595809937	0.014265906118952067
TRINITY_DN2450_c0_g1_i2 len=270 path=[0:0-51 8:52-133 10:134-195 11:196-219 13:220-269]	270	0.13918186724185944	0.5874427089785025
TRINITY_DN2450_c0_g1_i4 len=627 path=[1:0-208 3:209-326 4:327-409 5:410-474 7:475-501 11:502-525 12:526-626]	627	0.26338961720466614	0.2732977102109165
TRINITY_DN2450_c0_g1_i8 len=411 path=[3:0-117 5:118-182 6:183-192 8:193-274 10:275-336 11:337-360 13:361-410]	411	0.10337488353252411	0.4407776074311223
TRINITY_DN2450_c0_g1_i10 len=257 path=[0:0-51 8:52-133 9:134-256]	257	0.0826045498251915	0.67922377000259
TRINITY_DN2450_c0_g1_i7 len=405 path=[2:0-28 4:29-111 5:112-176 6:177-186 8:187-268 10:269-330 11:331-354 13:355-404]	405	0.1338425874710083	0.4024327005456103
TRINITY_DN2450_c0_g3_i1 len=216 path=[0:0-215]	216	0.6638691425323486	0.10242846364342743
TRINITY_DN2490_c0_g1_i1 len=587 path=[0:0-586]	587	0.9405431151390076	0.02209825208376451
TRINITY_DN2490_c0_g2_i1 len=747 path=[0:0-746]	747	0.30103781819343567	0.25146286853938926
TRINITY_DN2472_c0_g1_i1 len=451 path=[0:0-450]	451	0.15748780965805054	0.3775307751273842
TRINITY_DN2472_c0_g2_i1 len=365 path=[0:0-364]	365	0.17084071040153503	0.3640427018983632
TRINITY_DN2462_c0_g1_i1 len=222 path=[0:0-221]	222	0.3545079231262207	0.33644609857997093
TRINITY_DN2462_c0_g2_i3 len=1311 path=[0:0-1188 1:1189-1310]	1311	0.08550439774990082	0.1991842284160435
TRINITY_DN2462_c0_g2_i2 len=2244 path=[0:0-1188 2:1189-1893 3:1894-1965 4:1966-2042 5:2043-2243]	2244	0.3862626850605011	0.09974318301986555
TRINITY_DN2462_c0_g2_i4 len=2164 path=[0:0-1188 2:1189-1893 3:1894-1965 4:1966-2042 6:2043-2163]	2164	0.4131186604499817	0.09326610771206284
TRINITY_DN2462_c0_g2_i1 len=2092 path=[0:0-1188 2:1189-1893 4:1894-1970 6:1971-2091]	2092	0.4784820079803467	0.07455245864491276
TRINITY_DN2404_c0_g1_i2 len=373 path=[0:0-224 2:225-372]	373	0.7574359178543091	0.0516864318888939
TRINITY_DN2404_c0_g1_i1 len=439 path=[0:0-224 1:225-438]	439	0.829416811466217	0.03760652928709925
TRINITY_DN2439_c0_g1_i1 len=463 path=[0:0-462]	463	0.2890562415122986	0.2727544302655905
TRINITY_DN2434_c0_g1_i1 len=481 path=[0:0-285 1:286-480]	481	0.318111777305603	0.25400189385399286
TRINITY_DN2434_c0_g1_i2 len=398 path=[0:0-285 2:286-397]	398	0.9979664087295532	0.0018938539928755017
TRINITY_DN2422_c0_g1_i1 len=2067 path=[0:0-2066]	2067	0.7304723858833313	0.03055366719540751
TRINITY_DN2422_c0_g2_i2 len=1200 path=[0:0-364 2:365-1199]	1200	0.23376339673995972	0.13662285671123198
TRINITY_DN2422_c0_g2_i1 len=1230 path=[0:0-364 1:365-394 2:395-1229]	1230	0.2256602942943573	0.13887000528740842
TRINITY_DN2479_c0_g1_i1 len=1115 path=[0:0-1114]	1115	0.03569399565458298	0.2570813505551779
TRINITY_DN2479_c0_g2_i1 len=251 path=[0:0-250]	251	0.755024790763855	0.06483316629317237
TRINITY_DN2479_c0_g3_i2 len=1156 path=[0:0-453 2:454-1155]	1156	0.2921428978443146	0.12145932472241106
TRINITY_DN2479_c0_g3_i1 len=1192 path=[0:0-453 1:454-489 2:490-1191]	1192	0.3462720513343811	0.10867512652012992
TRINITY_DN2479_c0_g4_i1 len=369 path=[0:0-368]	369	0.3173843026161194	0.2544359020606935
TRINITY_DN2492_c0_g1_i3 len=3101 path=[1:0-141 2:142-168 3:169-1443 4:1444-1445 5:1446-1540 6:1541-1759 8:1760-3100]	3101	0.7138572931289673	0.03195105370496261
TRINITY_DN2492_c0_g1_i4 len=2838 path=[3:0-1274 4:1275-1276 6:1277-1495 7:1496-1496 8:1497-2837]	2838	0.889344334602356	0.018524813052345344
TRINITY_DN2492_c0_g1_i5 len=2979 path=[1:0-141 3:142-1416 4:1417-1418 6:1419-1637 8:1638-2978]	2979	0.7654043436050415	0.028117682604426316
TRINITY_DN2492_c0_g1_i6 len=3006 path=[1:0-141 2:142-168 3:169-1443 4:1444-1445 6:1446-1664 8:1665-3005]	3006	0.7680646181106567	0.027947730191102048
TRINITY_DN2492_c0_g1_i2 len=288 path=[0:0-66 4:67-68 6:69-287]	288	0.5473668575286865	0.16741365525163004
TRINITY_DN2492_c0_g2_i1 len=235 path=[0:0-234]	235	0.2876078486442566	0.4041395930226011
TRINITY_DN2489_c0_g1_i1 len=1090 path=[0:0-1089]	1090	0.24353931844234467	0.1340169197069265
TRINITY_DN2489_c0_g2_i1 len=1323 path=[0:0-1176 2:1177-1322]	1323	0.7065048813819885	0.03259309615529874
TRINITY_DN2489_c0_g2_i3 len=1707 path=[1:0-205 4:206-1594 5:1595-1706]	1707	0.5082369446754456	0.05778382053025153
TRINITY_DN2489_c0_g2_i4 len=2650 path=[0:0-1176 3:1177-1186 4:1187-2575 6:2576-2649]	2650	0.5541271567344666	0.047832162550041545
TRINITY_DN2489_c0_g3_i1 len=343 path=[0:0-342]	343	0.41450199484825134	0.19673535645037651
TRINITY_DN2489_c0_g4_i1 len=244 path=[0:0-243]	244	0.5879001021385193	0.14183398835598698
TRINITY_DN2454_c0_g1_i3 len=2477 path=[0:0-417 1:418-437 3:438-1666 5:1667-2476]	2477	0.3434186279773712	0.10924163456454415
TRINITY_DN2454_c0_g1_i2 len=2983 path=[0:0-417 2:418-943 3:944-2172 5:2173-2982]	2983	0.5463294386863708	0.049493919480323285
TRINITY_DN2454_c0_g1_i1 len=2040 path=[3:0-1228 4:1229-1229 5:1230-2039]	2040	0.6030070781707764	0.04194047888813354
TRINITY_DN2408_c0_g1_i1 len=466 path=[0:0-465]	466	0.1697879433631897	0.3651249041800063
TRINITY_DN2408_c0_g2_i1 len=826 path=[0:0-825]	826	0.47102585434913635	0.15812150746015918
TRINITY_DN2435_c0_g1_i2 len=1692 path=[0:0-68 2:69-295 3:296-307 4:308-1691]	1692	0.5249820351600647	0.05332729058085958
TRINITY_DN2435_c0_g1_i3 len=1779 path=[0:0-68 1:69-155 2:156-382 3:383-394 4:395-1778]	1779	0.5152174234390259	0.055782158773321246
TRINITY_DN2435_c0_g1_i1 len=1680 path=[0:0-68 2:69-295 4:296-1679]	1680	0.5258658528327942	0.05321398897197673
TRINITY_DN2445_c0_g1_i1 len=1522 path=[1:0-96 3:97-1107 4:1108-1458 6:1459-1521]	1522	0.00022228487068787217	0.6089583805423371
TRINITY_DN2445_c0_g1_i3 len=455 path=[0:0-56 4:57-407 5:408-454]	455	0.10947449505329132	0.4324187220994724
TRINITY_DN2445_c0_g1_i2 len=1598 path=[1:0-96 2:97-172 3:173-1183 4:1184-1534 6:1535-1597]	1598	0.001001465250737965	0.5086864566810182
TRINITY_DN2445_c0_g2_i2 len=2578 path=[0:0-1918 1:1919-1985 2:1986-2577]	2578	0.4247400760650635	0.09054686909887454
TRINITY_DN2445_c0_g2_i1 len=2511 path=[0:0-1918 2:1919-2510]	2511	0.6390726566314697	0.038220409396480096
TRINITY_DN2445_c0_g3_i1 len=1990 path=[0:0-1989]	1990	0.0012313518673181534	0.4939761311277287
TRINITY_DN2445_c0_g4_i1 len=201 path=[0:0-200]	201	0.02018924057483673	0.8301849078276146
TRINITY_DN2495_c0_g1_i1 len=652 path=[0:0-651]	652	0.2834934592247009	0.26136898154245614
TRINITY_DN2495_c0_g2_i1 len=1992 path=[0:0-1991]	1992	0.28199923038482666	0.12410302892967746
TRINITY_DN2406_c0_g1_i2 len=1461 path=[1:0-856 2:857-1460]	1461	0.9975425601005554	0.004966387189364756
TRINITY_DN2406_c0_g1_i1 len=748 path=[0:0-143 2:144-747]	748	0.7825977206230164	0.05204237144631131
TRINITY_DN2478_c0_g1_i4 len=541 path=[0:0-220 2:221-499 3:500-540]	541	0.4546104073524475	0.16801821294850328
TRINITY_DN2478_c0_g1_i2 len=3593 path=[4:0-3529 6:3530-3592]	3593	0.45173344016075134	0.08301231210816527
TRINITY_DN2478_c0_g1_i5 len=4090 path=[0:0-220 2:221-499 4:500-4029 5:4030-4089]	4090	0.476280152797699	0.07528891910265126
TRINITY_DN2478_c0_g1_i3 len=284 path=[0:0-220 1:221-283]	284	0.5349520444869995	0.1758369838177498
TRINITY_DN2467_c0_g1_i5 len=2718 path=[0:0-383 1:384-480 2:481-1658 3:1659-1716 4:1717-1758 6:1759-2717]	2718	0.8462443947792053	0.021829443311428356
TRINITY_DN2467_c0_g1_i4 len=1689 path=[0:0-383 2:384-1561 4:1562-1603 5:1604-1688]	1689	0.48209086060523987	0.07311730493239671
TRINITY_DN2467_c0_g1_i8 len=2621 path=[0:0-383 2:384-1561 3:1562-1619 4:1620-1661 6:1662-2620]	2621	0.8241643905639648	0.023396782234307727
TRINITY_DN2467_c0_g1_i2 len=1747 path=[0:0-383 2:384-1561 3:1562-1619 4:1620-1661 5:1662-1746]	1747	0.5226902365684509	0.05374272981343002
TRINITY_DN2441_c0_g1_i2 len=1530 path=[0:0-250 1:251-269 2:270-1529]	1530	0.0430455356836319	0.24467482438250623
TRINITY_DN2441_c0_g1_i1 len=1511 path=[0:0-250 2:251-1510]	1511	0.03237767517566681	0.26293526701412495
TRINITY_DN2441_c0_g2_i2 len=2221 path=[0:0-109 2:110-2220]	2221	0.47868943214416504	0.07445804063751038
TRINITY_DN2441_c0_g2_i1 len=2343 path=[0:0-109 1:110-231 2:232-2342]	2343	0.4070974886417389	0.09449354180829368
TRINITY_DN2494_c0_g1_i1 len=538 path=[0:0-537]	538	0.1254402995109558	0.3815782046698903
TRINITY_DN2494_c0_g2_i1 len=381 path=[0:0-380]	381	0.4124980866909027	0.19787392343418858
TRINITY_DN2436_c0_g1_i1 len=1070 path=[0:0-1069]	1070	0.9610980153083801	0.012198806556386435
TRINITY_DN2436_c0_g2_i1 len=271 path=[0:0-270]	271	0.5464233160018921	0.1680020495264693
TRINITY_DN2436_c0_g3_i1 len=2384 path=[0:0-2383]	2384	0.8051260113716125	0.024869703149784726
TRINITY_DN2433_c0_g1_i1 len=217 path=[0:0-216]	217	0.8917051553726196	0.023856713325300392
TRINITY_DN2433_c0_g2_i1 len=1055 path=[0:0-501 2:502-1054]	1055	0.13188479840755463	0.17299267316262557
TRINITY_DN2433_c0_g2_i2 len=711 path=[0:0-501 1:502-710]	711	0.57970130443573	0.09991721387043971
TRINITY_DN2415_c0_g1_i2 len=1358 path=[1:0-165 2:166-1357]	1358	0.023740466684103012	0.2833484402145177
TRINITY_DN2415_c0_g1_i1 len=1601 path=[0:0-408 2:409-1600]	1601	0.6245948672294617	0.03971221391343757
TRINITY_DN2477_c0_g1_i4 len=1436 path=[2:0-39 6:40-926 8:927-1435]	1436	0.024198520928621292	0.28198882090792354
TRINITY_DN2477_c0_g1_i5 len=1655 path=[0:0-129 3:130-306 5:307-655 6:656-1542 7:1543-1654]	1655	0.15700379014015198	0.16196464989802856
TRINITY_DN2477_c0_g1_i2 len=1765 path=[0:0-129 3:130-306 4:307-416 5:417-765 6:766-1652 7:1653-1764]	1765	0.5174041986465454	0.055215650728907016
TRINITY_DN2477_c0_g1_i3 len=1832 path=[1:0-196 3:197-373 4:374-483 5:484-832 6:833-1719 7:1720-1831]	1832	0.6182435750961304	0.040240954754890854
TRINITY_DN2402_c0_g1_i1 len=2352 path=[0:0-2351]	2352	0.1164439395070076	0.18052723015333486
TRINITY_DN2473_c0_g1_i1 len=2494 path=[0:0-2493]	2494	0.9086781144142151	0.017089659339829293
TRINITY_DN2473_c0_g2_i1 len=461 path=[0:0-460]	461	0.5608489513397217	0.10593745772647338
TRINITY_DN2463_c0_g1_i2 len=468 path=[0:0-221 2:222-334 3:335-467]	468	0.4685865640640259	0.1634294539387654
TRINITY_DN2463_c0_g1_i1 len=372 path=[0:0-221 1:222-238 3:239-371]	372	0.679826021194458	0.0697231365829463
TRINITY_DN2444_c0_g1_i1 len=235 path=[0:0-234]	235	0.4239265024662018	0.2721281291877344
TRINITY_DN2444_c0_g2_i1 len=597 path=[0:0-596]	597	0.882300853729248	0.0330203766768895
TRINITY_DN2419_c0_g1_i1 len=408 path=[0:0-407]	408	0.14808905124664307	0.3867633133426523
TRINITY_DN2419_c0_g2_i1 len=617 path=[0:0-616]	617	0.4345250129699707	0.17979642138139945
TRINITY_DN2419_c0_g3_i1 len=1031 path=[0:0-1030]	1031	0.612269937992096	0.04088299720522698
TRINITY_DN2431_c0_g2_i2 len=601 path=[0:0-600]	601	0.13408419489860535	0.3729985512427327
TRINITY_DN2431_c0_g3_i1 len=898 path=[0:0-897]	898	0.9764789938926697	0.012954147773241265
TRINITY_DN2431_c0_g1_i3 len=646 path=[0:0-306 2:307-645]	646	0.31725460290908813	0.2424410619202619
TRINITY_DN2431_c0_g1_i2 len=723 path=[0:0-306 1:307-383 2:384-722]	723	0.7237497568130493	0.06345368680501985
TRINITY_DN2431_c0_g4_i1 len=407 path=[0:0-406]	407	0.3682514429092407	0.22397078053839564
TRINITY_DN2460_c0_g1_i1 len=400 path=[0:0-399]	400	0.027527498081326485	0.6005377192586915
TRINITY_DN2460_c0_g2_i1 len=371 path=[0:0-370]	371	0.15088382363319397	0.3840634441087613
TRINITY_DN2488_c0_g1_i1 len=235 path=[0:0-234]	235	0.8718678951263428	0.029152261798853617
TRINITY_DN2488_c0_g2_i1 len=399 path=[0:0-107 2:108-398]	399	0.056425727903842926	0.5204491139468819
TRINITY_DN2488_c0_g2_i2 len=267 path=[0:0-107 1:108-266]	267	0.36490294337272644	0.3267502618213759
TRINITY_DN2488_c0_g3_i1 len=301 path=[0:0-300]	301	0.9604530930519104	0.012986427379717726
TRINITY_DN2488_c0_g4_i1 len=1729 path=[0:0-1728]	1729	0.5007765889167786	0.06159830802930735
TRINITY_DN2488_c0_g5_i1 len=2585 path=[0:0-835 1:836-2230 4:2231-2584]	2585	0.19471845030784607	0.14850064204245034
TRINITY_DN2488_c0_g5_i2 len=2834 path=[0:0-835 1:836-2230 3:2231-2479 4:2480-2833]	2834	0.251086562871933	0.13192083994259385
TRINITY_DN2488_c0_g5_i3 len=934 path=[0:0-835 2:836-933]	934	0.8526232242584229	0.038467327701367855
TRINITY_DN2488_c0_g6_i1 len=282 path=[0:0-281]	282	0.6870385408401489	0.09176135403880586
TRINITY_DN2470_c0_g1_i1 len=1470 path=[0:0-1469]	1470	0.4941841661930084	0.06722562127048871
TRINITY_DN2427_c0_g1_i1 len=692 path=[0:0-691]	692	0.12894006073474884	0.3779845340457958
TRINITY_DN2420_c0_g1_i2 len=290 path=[0:0-77 2:78-289]	290	0.3533242642879486	0.33752435220324095
TRINITY_DN2420_c0_g1_i1 len=2866 path=[1:0-2099 2:2100-2311 3:2312-2394 4:2395-2865]	2866	0.9796491861343384	0.009328499131354332
TRINITY_DN2420_c0_g1_i3 len=2783 path=[1:0-2099 2:2100-2311 4:2312-2782]	2783	0.9601625800132751	0.012368758969710703
TRINITY_DN2498_c0_g1_i1 len=621 path=[0:0-620]	621	0.46217620372772217	0.1633614931607368
TRINITY_DN2449_c0_g1_i2 len=1573 path=[0:0-550 1:551-626 2:627-1519 4:1520-1572]	1573	0.25046995282173157	0.1321096759573986
TRINITY_DN2449_c0_g1_i4 len=1654 path=[0:0-550 1:551-626 2:627-1519 3:1520-1600 4:1601-1653]	1654	0.18745335936546326	0.1512576478585996
TRINITY_DN2449_c0_g1_i3 len=1497 path=[0:0-550 2:551-1443 4:1444-1496]	1497	0.19208380579948425	0.14942593851499358
TRINITY_DN2449_c0_g2_i1 len=472 path=[0:0-471]	472	0.6170627474784851	0.08700455426793526
TRINITY_DN2421_c0_g1_i1 len=234 path=[0:0-233]	234	0.4453393220901489	0.2530996272564498
TRINITY_DN2421_c0_g2_i3 len=836 path=[0:0-547 1:548-630 3:631-835]	836	0.36451640725135803	0.2176240380816196
TRINITY_DN2421_c0_g2_i1 len=914 path=[0:0-547 1:548-630 2:631-913]	914	0.17051362991333008	0.3388398652843892
TRINITY_DN2421_c0_g2_i2 len=831 path=[0:0-547 2:548-830]	831	0.16540515422821045	0.34315791454213623
TRINITY_DN2421_c0_g3_i1 len=1911 path=[0:0-1910]	1911	0.7776967883110046	0.027060200921519752
TRINITY_DN2484_c0_g1_i1 len=1207 path=[0:0-1206]	1207	0.3899058997631073	0.0989689553591661
TRINITY_DN2484_c0_g2_i2 len=2220 path=[0:0-1112 2:1113-1695 4:1696-2219]	2220	0.6236790418624878	0.039731097514918046
TRINITY_DN2484_c0_g2_i3 len=2281 path=[0:0-1112 1:1113-1173 2:1174-1756 4:1757-2280]	2281	0.6049407720565796	0.041713875670367856
TRINITY_DN2484_c0_g2_i1 len=2089 path=[0:0-1112 1:1113-1173 2:1174-1756 3:1757-2088]	2089	0.8896967172622681	0.01850592945086487
TRINITY_DN2484_c0_g3_i1 len=285 path=[0:0-284]	285	0.6073207259178162	0.13093602549520839
TRINITY_DN2484_c0_g4_i1 len=256 path=[0:0-255]	256	0.46021029353141785	0.23967353971239064
TRINITY_DN2484_c1_g1_i1 len=309 path=[0:0-308]	309	0.040414273738861084	0.5585572890832845
TRINITY_DN2484_c1_g2_i4 len=1651 path=[0:0-1101 3:1102-1464 4:1465-1465 8:1466-1466 10:1467-1650]	1651	0.9174121022224426	0.01646650049097364
TRINITY_DN2484_c1_g2_i8 len=1747 path=[0:0-1101 2:1102-1197 3:1198-1560 4:1561-1561 8:1562-1562 10:1563-1746]	1747	0.8398650884628296	0.02224488254399879
TRINITY_DN2484_c1_g2_i9 len=1640 path=[0:0-1101 2:1102-1197 3:1198-1560 4:1561-1561 7:1562-1639]	1640	0.9519253969192505	0.013407357051136793
TRINITY_DN2484_c1_g2_i2 len=1557 path=[0:0-1101 3:1102-1464 6:1465-1556]	1557	0.9803450107574463	0.009252964725432435
TRINITY_DN2484_c1_g2_i6 len=1628 path=[0:0-1101 2:1102-1197 3:1198-1560 4:1561-1561 8:1562-1562 9:1563-1627]	1628	0.9687931537628174	0.011160208474960345
TRINITY_DN2484_c1_g2_i7 len=250 path=[1:0-63 4:64-64 8:65-65 10:66-249]	250	0.605812668800354	0.13173838132453464
TRINITY_DN2484_c1_g2_i1 len=1693 path=[0:0-1101 3:1102-1464 5:1465-1692]	1693	0.9602652788162231	0.012368758969710703
TRINITY_DN2484_c1_g3_i1 len=1581 path=[0:0-1580]	1581	0.6522635817527771	0.03686079008988594
TRINITY_DN2484_c1_g4_i2 len=1080 path=[0:0-1079]	1080	0.5551583766937256	0.04769997733967822
TRINITY_DN2484_c1_g5_i1 len=535 path=[0:0-534]	535	0.31729185581207275	0.2424410619202619
TRINITY_DN2469_c0_g1_i1 len=825 path=[0:0-824]	825	0.40401187539100647	0.19668291030875462
TRINITY_DN2413_c0_g1_i2 len=834 path=[0:0-418 1:419-495 2:496-833]	834	0.8351317048072815	0.04206099832546238
TRINITY_DN2413_c0_g1_i1 len=757 path=[0:0-418 2:419-756]	757	0.7372484803199768	0.0605561722704096
TRINITY_DN2452_c0_g1_i2 len=512 path=[0:0-211 2:212-511]	512	0.2835829257965088	0.2613501665130106
TRINITY_DN2452_c0_g1_i1 len=530 path=[0:0-211 1:212-229 2:230-529]	530	0.11090682446956635	0.3978626126549888
TRINITY_DN2452_c0_g2_i1 len=1044 path=[0:0-1043]	1044	0.42960673570632935	0.08914948258931943
TRINITY_DN2407_c0_g1_i1 len=661 path=[0:0-660]	661	0.19183427095413208	0.3216993734595195
TRINITY_DN2407_c0_g2_i1 len=438 path=[0:0-60 4:61-65 6:66-437]	438	0.856873095035553	0.03274225548992199
TRINITY_DN2407_c0_g2_i2 len=508 path=[1:0-412 2:413-507]	508	0.9185293316841125	0.02645393140040264
TRINITY_DN2407_c0_g2_i4 len=906 path=[1:0-412 3:413-528 4:529-533 6:534-905]	906	0.8835205435752869	0.03282281886771153
TRINITY_DN2407_c0_g2_i3 len=954 path=[1:0-412 3:413-528 5:529-581 6:582-953]	954	0.8845696449279785	0.03269111366159288
TRINITY_DN2418_c0_g1_i2 len=994 path=[1:0-164 2:165-993]	994	0.5797416567802429	0.09989839884099419
TRINITY_DN2418_c0_g1_i1 len=995 path=[0:0-165 2:166-994]	995	0.5778156518936157	0.10056633238631019
TRINITY_DN2418_c0_g2_i1 len=216 path=[0:0-215]	216	0.387356162071228	0.3056750487044065
TRINITY_DN2482_c0_g1_i1 len=1207 path=[0:0-1206]	1207	0.04723019525408745	0.23819774907470354
TRINITY_DN2482_c0_g2_i1 len=338 path=[0:0-337]	338	0.15164044499397278	0.3831954276953601
TRINITY_DN2482_c0_g3_i1 len=253 path=[0:0-252]	253	0.6404291391372681	0.11350378937174131
TRINITY_DN2405_c0_g1_i2 len=910 path=[0:0-454 2:455-826 4:827-909]	910	0.8910518288612366	0.03150576680652505
TRINITY_DN2405_c0_g1_i4 len=519 path=[0:0-454 1:455-518]	519	0.6789504289627075	0.07285179401305764
TRINITY_DN2405_c0_g1_i1 len=1005 path=[0:0-454 2:455-826 3:827-921 4:922-1004]	1005	0.07514560967683792	0.2078895686985422
TRINITY_DN2405_c0_g2_i1 len=262 path=[0:0-261]	262	0.7060320377349854	0.08369556649136833
TRINITY_DN2432_c0_g1_i1 len=211 path=[0:0-210]	211	0.569639265537262	0.1529740656073693
TRINITY_DN2432_c0_g2_i2 len=713 path=[0:0-445 1:446-712]	713	0.7957706451416016	0.04963404767728462
TRINITY_DN2432_c0_g2_i1 len=483 path=[0:0-445 2:446-482]	483	0.7067387104034424	0.0629199170311584
TRINITY_DN2403_c0_g1_i1 len=246 path=[0:0-245]	246	0.8842458724975586	0.025880902242091868
TRINITY_DN2403_c0_g2_i1 len=2432 path=[0:0-813 1:814-2431]	2432	0.06105423718690872	0.22184455019261273
TRINITY_DN2403_c0_g2_i2 len=921 path=[0:0-813 2:814-920]	921	0.26530078053474426	0.27210295584112587
TRINITY_DN2403_c0_g3_i1 len=520 path=[0:0-261 2:262-519]	520	0.5627495050430298	0.10610735855801615
TRINITY_DN2403_c0_g3_i2 len=615 path=[1:0-356 2:357-614]	615	0.13210909068584442	0.37476716401061166
TRINITY_DN2403_c0_g4_i2 len=988 path=[0:0-468 2:469-470 4:471-987]	988	0.9751627445220947	0.01338689345048825
TRINITY_DN2403_c0_g4_i1 len=853 path=[0:0-468 1:469-636 2:637-638 3:639-852]	853	0.7682820558547974	0.054808180774802914
TRINITY_DN2403_c0_g4_i3 len=1156 path=[0:0-468 1:469-636 2:637-638 4:639-1155]	1156	0.9785343408584595	0.0094984515446786
TRINITY_DN2403_c1_g1_i1 len=587 path=[0:0-586]	587	0.3177438974380493	0.24219646653747012
TRINITY_DN2455_c0_g1_i1 len=3213 path=[1:0-1189 2:1190-1257 3:1258-1943 4:1944-1981 5:1982-1984 6:1985-2473 7:2474-2531 8:2532-3212]	3213	0.23153185844421387	0.1371138303497243
TRINITY_DN2455_c0_g1_i2 len=1211 path=[4:0-37 5:38-40 6:41-529 8:530-1210]	1211	0.6812694668769836	0.03472694312259234
TRINITY_DN2455_c0_g1_i3 len=3104 path=[1:0-1189 3:1190-1875 6:1876-2364 7:2365-2422 8:2423-3103]	3104	0.21882055699825287	0.14060729662361204
TRINITY_DN2455_c0_g1_i6 len=607 path=[0:0-114 5:115-117 6:118-606]	607	0.7174559831619263	0.06464844117481044
TRINITY_DN2455_c0_g1_i8 len=3172 path=[1:0-1189 2:1190-1257 3:1258-1943 6:1944-2432 7:2433-2490 8:2491-3171]	3172	0.21109868586063385	0.1434398368456832
TRINITY_DN2497_c0_g1_i1 len=249 path=[0:0-248]	249	0.3557561933994293	0.3352073737908357
TRINITY_DN2497_c0_g2_i1 len=2419 path=[0:0-2338 2:2339-2418]	2419	0.9684659838676453	0.011197975677921293
TRINITY_DN2497_c0_g2_i2 len=2685 path=[0:0-2338 1:2339-2684]	2685	0.9964844584465027	0.005532895233778986
TRINITY_DN2570_c0_g1_i2 len=2996 path=[0:0-298 3:299-336 4:337-508 5:509-509 6:510-2609 8:2610-2995]	2996	0.16497193276882172	0.15892439005967218
TRINITY_DN2570_c0_g1_i4 len=473 path=[2:0-86 8:87-472]	473	0.3440369665622711	0.2386256031023132
TRINITY_DN2570_c0_g1_i1 len=2958 path=[0:0-298 4:299-470 5:471-471 6:472-2571 8:2572-2957]	2958	0.16020303964614868	0.1606805649973563
TRINITY_DN2570_c0_g1_i3 len=4031 path=[1:0-1543 5:1544-1544 6:1545-3644 8:3645-4030]	4031	0.19479434192180634	0.1484628748394894
TRINITY_DN2570_c0_g1_i5 len=675 path=[0:0-298 3:299-336 4:337-508 5:509-509 7:510-674]	675	0.07841338962316513	0.4425012700144876
TRINITY_DN2581_c0_g1_i1 len=235 path=[0:0-234]	235	0.6622805595397949	0.1031801443677436
TRINITY_DN2581_c0_g2_i1 len=901 path=[0:0-900]	901	0.7907814979553223	0.050565391634837906
TRINITY_DN2581_c0_g3_i2 len=726 path=[0:0-174 2:175-725]	726	0.8029575347900391	0.04828877307192986
TRINITY_DN2581_c0_g3_i1 len=1541 path=[1:0-989 2:990-1540]	1541	0.10994163155555725	0.18392627841982023
TRINITY_DN2514_c0_g1_i3 len=708 path=[1:0-148 4:149-178 6:179-707]	708	0.44941848516464233	0.17128262055730117
TRINITY_DN2514_c0_g1_i1 len=1392 path=[0:0-861 5:862-862 6:863-1391]	1392	0.294522225856781	0.12062844625727019
TRINITY_DN2514_c0_g1_i4 len=876 path=[2:0-316 4:317-346 6:347-875]	876	0.8328499794006348	0.04251255903215489
TRINITY_DN2514_c0_g1_i2 len=706 path=[3:0-175 5:176-176 6:177-705]	706	0.5595920085906982	0.10724566783947016
TRINITY_DN2514_c0_g2_i1 len=671 path=[0:0-670]	671	0.7121696472167969	0.06569267530903686
TRINITY_DN2514_c0_g3_i1 len=241 path=[0:0-240]	241	0.5625977516174316	0.15737153860879946
